Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,140,220,-12.14,-2.08,-3.07,-6.19,-0.8,-3.52,2.25,5,8,-5.05,7.25,0.71,-0.96,-0.09,72,66,21,25
NIFTY,140,230,-10.27,-0.6,-2.28,-5.95,-1.43,-3.52,2.25,5,10,-5.3,7.23,0.73,-0.97,-0.07,73,65,22,24
NIFTY,140,240,-9.76,-1.12,-1.5,-6.24,-0.9,-3.52,2.25,5,10,-5.72,7.46,0.77,-0.96,-0.07,71,67,24,22
NIFTY,140,250,-11.59,-1.48,-2.01,-6.05,-2.04,-3.52,2.25,5,10,-6.17,7.15,0.77,-0.99,-0.08,71,67,23,23
NIFTY,140,50,-17.2,-2.51,9.06,-21.83,-1.92,-4.65,3.9,6,4,-9.95,8.02,1.4,-1.33,-0.12,61,77,21,25
NIFTY,140,60,-17.54,-1.02,6.34,-23.74,0.88,-4.8,3.71,6,4,-10.46,7.74,1.3,-1.26,-0.13,61,77,23,23
NIFTY,140,70,-8.86,-0.39,11.21,-22.98,3.32,-3.19,3.59,8,4,-11.34,6.28,1.17,-1.16,-0.06,65,73,23,23
NIFTY,140,80,-9.03,0.08,8.73,-21.27,3.43,-3.27,3.41,8,4,-11.07,5.94,1.06,-1.12,-0.07,67,71,26,20
NIFTY,140,90,-6.52,2.56,7.11,-19.83,3.64,-3.07,3.21,7,7,-10.92,5.44,0.94,-1.06,-0.05,70,68,26,20
NIFTY,150,100,-7.47,3.45,3.6,-16.59,2.08,-3.49,3.08,7,5,-10.09,5.86,0.93,-1.03,-0.05,69,69,26,20
NIFTY,150,110,-6.6,3.02,0.68,-11.16,0.85,-3.27,2.97,4,5,-4.94,5.41,0.93,-0.98,-0.05,67,71,24,22
NIFTY,150,120,-5.94,5.29,1.12,-11.03,-1.32,-3.33,2.76,4,7,-5.07,5.01,0.82,-0.99,-0.04,72,66,24,22
NIFTY,150,130,-6.36,5.49,1.14,-9.95,-3.03,-2.41,2.67,7,7,-4.24,3.3,0.81,-0.96,-0.05,71,67,24,22
NIFTY,150,140,-9.39,4.14,0.34,-10.09,-3.78,-2.45,2.55,8,7,-4.79,4.13,0.76,-1.0,-0.07,73,65,22,24
NIFTY,150,150,-8.12,2.99,0.21,-7.99,-3.34,-2.44,2.38,3,7,-3.34,3.83,0.73,-1.0,-0.06,75,63,24,22
NIFTY,150,160,-10.35,2.08,0.11,-8.72,-3.83,-2.97,2.24,4,7,-3.34,4.45,0.74,-1.0,-0.08,73,65,23,23
NIFTY,150,170,-14.37,0.78,-2.26,-8.3,-4.59,-3.07,2.12,4,7,-3.43,4.38,0.69,-1.05,-0.1,75,63,23,23
NIFTY,150,180,-14.71,2.01,-4.0,-8.71,-4.01,-3.09,2.06,4,7,-4.07,5.17,0.69,-1.02,-0.11,74,64,22,24
NIFTY,150,190,-10.93,0.84,-4.13,-6.75,-0.9,-3.14,1.86,4,7,-4.16,5.89,0.68,-0.91,-0.08,72,66,21,25
NIFTY,150,200,-14.16,-1.25,-5.4,-6.5,-1.01,-3.26,1.78,4,7,-4.74,7.06,0.68,-0.96,-0.1,72,66,20,26
NIFTY,150,210,-11.96,-1.32,-4.69,-5.7,-0.25,-3.37,2.01,4,11,-5.13,7.21,0.68,-0.95,-0.09,73,65,20,26
NIFTY,150,220,-12.4,-0.86,-4.55,-5.41,-1.58,-3.73,2.01,5,11,-5.33,7.18,0.69,-0.96,-0.09,73,65,20,26
NIFTY,150,230,-10.53,0.61,-3.76,-5.16,-2.21,-3.73,2.01,5,11,-5.35,7.86,0.7,-0.97,-0.08,74,64,21,25
NIFTY,150,240,-10.02,0.1,-2.98,-5.46,-1.68,-3.73,2.01,5,7,-5.35,7.17,0.75,-0.94,-0.07,71,67,21,25
